user_id,tweet_id,class,tweet_text_clean
user1324,37eb67060436,anorexia,me siento atrapada en el cuerpo de una ballena quechingadosmepanzo enquemomentopaso help aquilesvoy jk
user1325,3407a03b15e3,anorexia,el problema de nosotras las gordas siempre decimos un poquito mas y ese más se transforma en un montón de calorías que lo único que asen es engordar más de lo que ya estamos........ princesasdecrystal
user1326,595c41b62aff,anorexia,"me estoy repitiendo hace rato en mí cabeza la comida da asco y mirando thinspos, y ya lo entendí... ana mia anorexia bulimia proana promia ed tca"
user1327,8142b35e447e,control,pequeños gestos que marcan la diferencia. little gestures that make the difference. salud dieta healthy healthymeal health nutrition gym nutricionista fitmeal diet food instahealthy yummy adelgazar saludable plantbased healthylife vidasana
user1328,8f962c687d92,control,después de mi ejercicio un energético para continuar la tarde . . . . amazing style 100likes nofilter bestoftheday 50likes life instagram swag followforfollow ig_today f4f l4l beauty pretty music toptags ta
user1329,b8fb8b085c3e,anorexia,quiero estar perfecta para cuando comiencen las clases goals adelgazar perfect thinspiration skinny thin beauty
user1330,8232940bec8e,anorexia,"tomar agua para matar el hambre, dormir para matar el hambre. quién eres?"
user1331,f243fc9b9358,control,de que árbol salió eso? lowcarbchile
user1332,adde43d72c2b,control,"no pude comer nada en todo el día porque e indigestión post desayuno, pero ya vamos por caguamas o"
user1333,3e629ea169fa,anorexia,"me hice la y no comí, a la media hora corrí a la heladera y agarré un turron de la época de brasil decime que se sientee, nada eso."
user1334,3cded2d5e92e,control,"amelie, la joven que muestra en instagram su asombrosa recuperación de la anorexia."
user1335,3122f7266ebd,control,¡conócelos! son a quienes debes seguir en redes sociales. inspiración millennial influencer .fitmx
user1336,833a9bbb94d4,control,lamañanatve los trastornos de la alimentación son horrorosos.si ponéis anorexiaybulimiaveréis lo q hacen chicas para bajar peso
user1337,f384a3d50d51,control,"no esperen al lunes para empezar a mejorar sus hábitos alimenticios, para mejorar tú vida no importa el día que sea. paralochallenge mileniolive fitnessgoals felizmiercoles addict"
user1338,37141b8f1220,control,de aqui va a salir algo bueno eatclean veggiefood veggie comerconciente perdergrasa nutricion saludable healthy ing
user1339,91b8bde401f9,control,rt beneficios de realizar ejercicios a diario carla diaz adelgazar remedioscaseros remediosnaturales salud belleza metabolismo gym
user1340,472bf0925b5a,anorexia,"todas critican que es una estupidez pero no pensarian lo mismo si fuera al reves ni a dirian, por que no viven lo que nosotras sí."
user1341,c500f2e51dff,control,"el verdadero pretexto para pasarla bien, es comer en nuestro bistró, te esperamos. haz tu reservación en llámanos 646 1568046 viñedosmexicanos comidagourmet restaurant restaurante restaurantemexicano comidas ensenada"
user1342,e92d693efdfa,anorexia,"tuve el peor dolor de cabeza de ever, hasta vomité. aunque eso último fue genial jojojo"
user1343,988ca2b6d5d4,control,buen día! que comiencen una semana saludable comerconciente nutricion saludable healthy ing comidasana perdergrasa
user1344,602df440ee3b,anorexia,. cuando la comida es tu peor enemigo
user1345,26307b419ac0,anorexia,"miren ese cuerpo, por dios thinspo ana mia anorexic bulimic cat selfharm me e enamorado"
user1346,cc60102d6fa3,anorexia,"no se que estoy más, perdida o gorda bulimia bulimic bulimicgirl bulimianervosa anorexiarecovery anorexia anorexic tca ed"
user1347,88f656f6e909,control,"desde marzo he cambiado mis hábitos. he dejado el tabaco he reducido el consumo de azúcar de forma radical gracias a y lo que muestra. 85 de mi dieta es , gracias a y fruta a diario gracias a"
user1348,5163933b6043,anorexia,tengo tanto hambre que me duele el estomago y eso me hace perder el apetito ya quisiera
user1349,10e71c755059,control,quema grasa y haz que esas endorfinas fluyan. ¿a qué estas esperando entra en la bio y ven gratis el primer día de tu nueva vida perderpeso adelgazar vidasana gimnasio entrenar entrenamiento diversión
user1350,4e8574a91409,control,"rodéate de personas maravillosas, que te impulsan a seguir. es lo mejor que la vida te puede dar.. motivation aguascalientes cardio mexico performanceteam yosoykamakandgo"
user1351,6157abc23312,control,te resistes en entrenar persistes dónde estás. 24coach perderpeso superacion
user1352,6e25c1dcf9d2,anorexia,y no me interesa vomitar hasta los intestinos con tal de ser como ellas hastaloshuesos
user1353,f0eaa7634960,control,"hoy comemos espelta con calabacín y cebolla salteada, y los niños además hamburguesas de pavo caseras . . . comerenfamilia hoycomemos espelta hamburguesacasera burguer"
user1354,b62c6eacc50c,control,una buena dosis de fin de semana. ¿te vienes a dar un capricho? homeburgerbar realburger homeburgerbar madrid
user1355,e0c60b2c730c,anorexia,no he comido desde las 9am blessed
user1356,ef08e78b7b0e,anorexia,me dicen que debo ser fuerte yo me rio y me digo a mi misma soy más fuerte que ellos por sobrevivir anorexia bulimia
user1357,442bbaf08cb1,anorexia,"come para vivir, no vivas para comer.anorexia bulimia"
user1358,a20ce02041ec,control,la cena de los campeones cenasaludable
user1359,49e76693f788,anorexia,"nose pero en ves de sentirme mejor,siento que cada dia peso mas,ya no puedo anorexia bulimia"
user1360,0c669eabb9e1,control,que no falte una cremita calentita en casa! busca en olorandaluz la que mas te guste receta brocoli melocoton brocoli calabaza diciembre frio lluvia
user1361,b974a06274ef,control,recuerda que te recuerdo y no olvides que no te olvido. un tocaye. model actor photoshoot hashtag hashtash seeyoulateralligater méxico haytalento diet polloconmole hobbit sileesestomedebesunostaquitos arribaelnightking instagram
user1362,bcbe5a5de645,control,"hernán, he escuchado lo que dice sergio y no creo que sea un ataque a vosotros. quizás, encajarlo como algo tan personal y llevarlo a tú labor y tu tiempo es lo que lo saca del tiesto. ¿por qué se toma el como una pertenencia?"
user1363,1c3b960b0a7a,anorexia,princesa del día. recuerden que el día es perfecto para lograr un kilo menos! thinspiration thinspo proana probones skinny thin beauty sweetanorexia
user1364,cc987959fc9e,control,como se llama este tipo de ejercicio? gym pesas clown fit
user1365,da12a12820a9,anorexia,la comida es un asco
user1366,8ba21a3dc85b,anorexia,adivinen quien ya pesa 43 kilos...si! yo felicidad! 3
user1367,6a35c577f490,anorexia,lo único que comí en todo el día fue huevo con frijoles a las 7 de la mañana blessed
user1368,9314a0574359,control,hoy en mi día fit de pierna... como no sentir remordimiento e ir por 2 tacos de res posgym
user1369,61c99a923d29,control,lo que necesitas para comenzar. motivación
user1370,dd7aee06dcc9,control,¿por qué en españa aun no tenemos una ley que controle a proana y promia?? anorexia bulimia
user1371,05d3108ee9d0,anorexia,una meta por cumplir princesas lifestyle
user1372,560d5e042f79,anorexia,si quieren pasarse por mi blog... coldprince proana promia anorexia bulimia thinspiraton depresion grunge depressed suicide suicidal yonki cocaine mi blog
user1373,fc8d5d7a962c,control,lomo curado casero receta completa en la última foto. buenísimo!!! lomocuradolowcardiet alimentacionsaludable adelgazar ing
user1374,7dae78561057,control,hoy para comer ensalada de garbanzos con aguacate . me hubiera encantado añadirle tomate . pero en principio hasta dentro de un mes será uno de mis alimentos prohibidos . . . . . . . . . . . buenastardes comidasana health
user1375,116c271d2d86,control,"si estás pasando por un mal momento, sigue adelante calisthenics gym mexico fit motivación entrenamiento abs gimnasio love crossfit gymnastics music strong fuerza"
user1376,bfc06138b4ba,control,coleccionando lecciones que nos permitan aprender de nuestros errores. psicología psicologos coach coaching motivation nature pensamientospositivos metas superación motivación gym opositores animal crecimientopersonal psicologiadeportiva
user1377,b4ed26ac5a48,control,"lo que yo digo, está de moda comer cosas incomestibles y así nos va comerestásobrevalorado"
user1378,19bfa1f5af15,anorexia,"si paso la cena sin comer nada más que 3 nueces y 2 botellas de agua, deberia terminar mí día y se sigue mañana ana mia anorexia"
user1379,73e01ee5c514,anorexia,a todas las chicas que digo que no me caen bien es porque en el fondo les tengo envidia. sad envidia quierosercomoellas
user1380,1ae6c609f659,control,cada brazada cuenta estírala hasta llegar a la meta . . natación swimming
user1381,d1641dff4e74,control,viernes y el cuerpo lo ignora. . . . . . .health fit tflers model addict fitspo workout bodybuilding cardio gym train training
user1382,2a54fad24eed,anorexia,aveces sentir hambre duele menos que estar gorda
user1383,069cd59f3699,anorexia,"verga! ayer salí con mis amigas y trague como una cerda, y lo peor como vomitarlo en un lugar así... gorda"
user1384,839b1887d1e1,anorexia,"ya no quiero comer, solo quiero estar delgada, solo eso. ¿por que nadie lo entiende? proana promia"
user1385,9838540e5157,anorexia,"aprendí que bailar entre extremos no es sano, ahora busco el gris, todo es más natural! testimonio anorexia"
user1386,e5ddbb4399f7,control,hoy comemos espirales integrales verduras huevo duro atún!!! todoalrojo ing
user1387,7ea8a37eae56,control,"si quieres comersaludable, sigue el esquema del platodeharvard, intentando integrar en él solo es decir, fuera ultraprocesados. y si además en tu tiempo de ocio incorporas el entrenamientodelafuerza 2 a 3 sesiones a la semana, verás como tu cuerpo cambia"
user1388,ae45c820369b,anorexia,"hoy de nuevo comienzo la dieta del abc, la lleve por 10 días seguidos y bajé 1 kilo pero esta semana me descuidé mucho... comenzamos de nuevo"
user1389,a98807dc6232,control,ya esta aquí la increíblemente bella alice salamanca una mujer muy espiritual en miercolesdemamacitas 2330 hrs perúcol por búsquenla en instagram como alicesalamancac sexlateshow morbomagazine talkshowerotico sexy photography model fashion
user1390,5bf393f2bd7f,control,"verdad, verdadera. algo habrá que hacer por mejorar la alimentación en los centros escolares cuando nuestro país es el segundo de europa en obesidad infantil, por no hablar del índice de obesidad en canarias slowfood"
user1391,c67b682b685d,control,"caldo casero con huevo, salmón y ensalada para compartir lowcarbdiet alimentacionsaludable adelgazar"
user1392,0a54c25e2951,control,"queda tan sólo una semana para el evento healthfulfood tendencias, retos y protagonistas que tendrá lugar en en madrid. y estarán con nosotros, ¿y tú? sostenibilidad organico readytocook"
user1393,6837a0fca9d3,anorexia,no sé si cenar un chicle o chuparme los dedos.
user1394,3932806b635b,anorexia,no puedo seguir más anorexia bulimia
user1395,162ac6e455d0,control,"martes de datos hay dos tipos de personas a las que les gusta la cebolla, y a las que no. mejor ser del primer grupo, ¿no crees? food figures elexplorador especiasdemurcia recetas cocina nutrición comesano realfooding"
user1396,2ff5ed65b9f4,anorexia,así se empieza. rabia de que esto sea cada vez más normal y empiece en edades más tempranas. desordenalimenticio noeslasolucion .
user1397,511805e90974,control,"queremos salir de lo común y crear nuestro propio estilo, pues sabemos que a las mujeres nos encanta sentirnos únicas. gigitrajedebaño gigisport runing gym deporte crossfit vidafit zumba ropadeportiva licra top sancristóbal venezuela cúcuta colombia 24mar"
user1398,f9a9f228d31a,anorexia,la única sensación de vacío que amo tener es la del estómago anaftmia thinspo ayuno cafeycigarros
user1399,a63d6639a1ee,anorexia,"no me acuerdo muy bien cómo, pero empecé a vomitar después de cada almuerzo testimonio bulimia anorexia"
user1400,3ee609970ba1,control,norex anfepromona un potente medicamento para dejar de comer en exceso adelgaza sin hambre calcetinesdisparejos esdeseñora felizjueves benitojuárez diamundialdelsindromededown efectominiso madero tampico dieta obesidad fit girl mothersday
user1401,f24928d95b19,control,hoy en mi canal te diré lo que ocurre cuando no bebes suficiente agua. te dejaré el link en mi perfil salud saludable youtuber saludybienestar saludyvida saludydeporte saludybelleza saludables...
user1402,600650eb71b8,anorexia,mi propósito para 2019 es adelgazar bulimia bulimic bulimicgirl anorexia anorexic anorexiaeetclub tca ed proana promia
user1403,ba780eea20b8,control,"por más fuerte que entrenes, si no hay dieta, no conseguirás tus objetivos!!! dieta, dieta y más dieta!!! 70 alimentación 30 entrenamiento!! workout strong"
user1404,6e3bf456c07e,control,"si eres frío acabas haciendo daño a los demás, si eres sensible la gente te hace daño a ti. me man fit style happy instapic photooftheday picoftheday photography"
user1405,30e80aa55ac8,control,"¿rápido, rico y saludable?. . sí!!. . crackers de espelta y semillas que hicimos el fin de semana pasado con paté de guisantes y requesón que hemos tardado 5 minutos en hacer todo ello inspirado por . . . . dinner"
user1406,a7ec99e7718b,control,"italia sienta en el banquillo a webs, blogs y publicidad para prevenir la anorexia y bulimia"
user1407,be28dee6a07a,anorexia,vamos lucha por una talla mas
user1408,b108ad8f8bc4,control,el entrenamiento funcional de gymjuiceyoga permite que cada ejercicio se adapte a las necesidades personales de los atletas para mejorar sus prácticas. entrena fuerza cdmx gymjuiceyoga gym gimnasio entrenamiento teamgymjuiceyoga
user1409,d8d935e83087,anorexia,"hoy no se come, mañana tampoco."
user1410,bccd4d88447e,anorexia,"a veces pienso que no podré tener una historia de amor, si no me siento bonita y bien conmigo misma."
